Folder_name,N_NODES,K_NEIGHBOR,MEMORY_SIZE,CONFIDENCE,CONFIDENCE_THR,FILTER,ONE_SHOT,INITIAL_THR,UPDATE_THR,K,ITERATION,N_TRAIN,N_TRAIN_USED,N_TEST,N_TEST_USED,original,accuracy_scores,accuracy_coordinates_test,accuracy_coordinates_centroids,accuracy_coordinates_normalization_test,accuracy_coordinates_normalization_centroids
log_4_8_80_1_0.5_CONF_1_0_0_2_50_614_153_154_154,4,8,80,1,0.5,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 74.68, 73.38, 78.57]",0.753246753,0.75974026,0.792207792,0.75974026,0.746753247
log_4_8_80_1_0.6_CONF_1_0_0_2_50_614_153_154_154,4,8,80,1,0.6,CONF,1,0,0,2,50,614,153,154,154,"[81.82, 74.68, 75.32, 78.57]",0.766233766,0.746753247,0.779220779,0.753246753,0.772727273
log_4_8_80_1_0.7_CONF_1_0_0_2_50_614_153_154_154,4,8,80,1,0.7,CONF,1,0,0,2,50,614,153,154,154,"[81.82, 77.92, 75.32, 78.57]",0.779220779,0.75974026,0.75974026,0.720779221,0.792207792
log_4_8_80_1_0.8_CONF_1_0_0_2_50_614_153_154_154,4,8,80,1,0.8,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 77.92, 75.32, 79.87]",0.766233766,0.733766234,0.798701299,0.753246753,0.805194805
log_4_8_80_1_0.9_CONF_1_0_0_2_50_614_153_154_154,4,8,80,1,0.9,CONF,1,0,0,2,50,614,153,154,154,"[81.82, 77.92, 73.38, 80.52]",0.75974026,0.746753247,0.75974026,0.714285714,0.785714286
log_4_9_10_0_0.0_CONF_1_0_0_2_50_614_153_154_154,4,9,10,0,0,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 66.88, 66.23, 70.78]",0.714285714,0.766233766,0.331168831,0.675324675,0.811688312
log_4_9_10_1_0.01_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.01,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 73.38, 66.88, 70.78]",0.668831169,0.753246753,0.331168831,0.519480519,0.331168831
log_4_9_10_1_0.05_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.05,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 73.38, 68.83, 66.88]",0.798701299,0.779220779,0.331168831,0.662337662,0.331168831
log_4_9_10_1_0.1_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.1,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 73.38, 66.88, 70.78]",0.668831169,0.753246753,0.331168831,0.519480519,0.331168831
log_4_9_10_1_0.2_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.2,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 66.88, 66.88, 70.78]",0.720779221,0.766233766,0.331168831,0.681818182,0.811688312
log_4_9_10_1_0.3_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.3,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 73.38, 66.88, 70.78]",0.668831169,0.753246753,0.331168831,0.519480519,0.331168831
log_4_9_10_1_0.4_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.4,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 73.38, 68.83, 66.88]",0.798701299,0.779220779,0.331168831,0.662337662,0.331168831
log_4_9_10_1_0.5_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.5,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 66.88, 68.83, 70.78]",0.785714286,0.753246753,0.331168831,0.603896104,0.331168831
log_4_9_10_1_0.6_CONF_1_0_0_2_50_614_153_154_154,4,9,10,1,0.6,CONF,1,0,0,2,50,614,153,154,154,"[77.27, 75.32, 68.83, 70.78]",0.74025974,0.779220779,0.331168831,0.642857143,0.331168831
log_4_9_20_0_0.0_CONF_1_0_0_2_50_614_153_154_154,4,9,20,0,0,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 81.82, 74.03]",0.811688312,0.792207792,0.623376623,0.707792208,0.61038961
log_4_9_20_1_0.01_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.01,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 79.22, 66.88]",0.824675325,0.75974026,0.779220779,0.733766234,0.766233766
log_4_9_20_1_0.05_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.05,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 81.82, 74.03]",0.811688312,0.792207792,0.623376623,0.707792208,0.61038961
log_4_9_20_1_0.1_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.1,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 81.82, 74.03]",0.811688312,0.792207792,0.623376623,0.707792208,0.61038961
log_4_9_20_1_0.2_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.2,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 64.94, 81.82, 74.03]",0.779220779,0.779220779,0.662337662,0.668831169,0.62987013
log_4_9_20_1_0.3_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.3,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 82.47, 81.82, 74.03]",0.798701299,0.798701299,0.655844156,0.701298701,0.61038961
log_4_9_20_1_0.4_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.4,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 81.82, 74.03]",0.811688312,0.792207792,0.623376623,0.707792208,0.61038961
log_4_9_20_1_0.5_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.5,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 79.22, 74.03]",0.818181818,0.818181818,0.636363636,0.701298701,0.616883117
log_4_9_20_1_0.6_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.6,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 64.94, 81.82, 66.88]",0.824675325,0.798701299,0.603896104,0.694805195,0.75974026
log_4_9_20_1_0.7_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.7,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 79.87, 81.82, 66.88]",0.811688312,0.75974026,0.805194805,0.655844156,0.772727273
log_4_9_20_1_0.8_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.8,CONF,1,0,0,2,50,614,153,154,154,"[82.47, 64.94, 79.22, 66.88]",0.818181818,0.792207792,0.642857143,0.688311688,0.74025974
log_4_9_20_1_0.9_CONF_1_0_0_2_50_614_153_154_154,4,9,20,1,0.9,CONF,1,0,0,2,50,614,153,154,154,"[83.12, 70.13, 82.47, 74.03]",0.766233766,0.75974026,0.577922078,0.681818182,0.61038961
log_4_9_40_0_0.0_CONF_1_0_0_2_50_614_153_154_154,4,9,40,0,0,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 66.88, 81.82, 66.88]",0.746753247,0.779220779,0.779220779,0.714285714,0.785714286
log_4_9_40_1_0.01_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.01,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 66.88, 81.82, 70.13]",0.792207792,0.805194805,0.792207792,0.746753247,0.694805195
log_4_9_40_1_0.05_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.05,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 66.88, 81.82, 70.13]",0.792207792,0.805194805,0.792207792,0.746753247,0.694805195
log_4_9_40_1_0.1_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.1,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 79.87, 77.92, 70.13]",0.779220779,0.792207792,0.798701299,0.746753247,0.688311688
log_4_9_40_1_0.2_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.2,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 66.88, 77.92, 70.13]",0.779220779,0.805194805,0.779220779,0.707792208,0.75974026
log_4_9_40_1_0.3_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.3,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 81.17, 77.92, 70.13]",0.785714286,0.792207792,0.798701299,0.746753247,0.623376623
log_4_9_40_1_0.4_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.4,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 70.13, 77.92, 70.13]",0.779220779,0.805194805,0.779220779,0.733766234,0.75974026
log_4_9_40_1_0.5_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.5,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 66.88, 77.92, 70.13]",0.779220779,0.805194805,0.779220779,0.707792208,0.75974026
log_4_9_40_1_0.6_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.6,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 81.17, 80.52, 81.82]",0.779220779,0.785714286,0.798701299,0.720779221,0.616883117
log_4_9_40_1_0.7_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.7,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 69.48, 82.47, 70.13]",0.805194805,0.785714286,0.792207792,0.746753247,0.688311688
log_4_9_40_1_0.8_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.8,CONF,1,0,0,2,50,614,153,154,154,"[83.12, 80.52, 81.82, 70.78]",0.811688312,0.785714286,0.779220779,0.727272727,0.62987013
log_4_9_40_1_0.9_CONF_1_0_0_2_50_614_153_154_154,4,9,40,1,0.9,CONF,1,0,0,2,50,614,153,154,154,"[79.87, 70.13, 81.82, 72.08]",0.785714286,0.772727273,0.792207792,0.720779221,0.603896104
log_4_9_80_0_0.0_CONF_1_0_0_2_50_614_153_154_154,4,9,80,0,0,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 73.38, 75.32, 79.22]",0.779220779,0.746753247,0.766233766,0.779220779,0.753246753
log_4_9_80_1_0.01_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.01,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 73.38, 71.43, 79.22]",0.746753247,0.772727273,0.785714286,0.805194805,0.785714286
log_4_9_80_1_0.05_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.05,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 79.22, 75.32, 72.08]",0.75974026,0.75974026,0.772727273,0.798701299,0.785714286
log_4_9_80_1_0.1_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.1,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 79.22, 71.43, 79.22]",0.75974026,0.746753247,0.779220779,0.798701299,0.75974026
log_4_9_80_1_0.2_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.2,CONF,1,0,0,2,50,614,153,154,154,"[80.52, 79.22, 71.43, 79.22]",0.75974026,0.75974026,0.792207792,0.798701299,0.772727273
log_4_9_80_1_0.3_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.3,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 73.38, 71.43, 79.22]",0.746753247,0.772727273,0.785714286,0.805194805,0.785714286
log_4_9_80_1_0.4_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.4,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 79.22, 75.32, 79.22]",0.779220779,0.75974026,0.746753247,0.74025974,0.785714286
log_4_9_80_1_0.5_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.5,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 79.22, 71.43, 79.22]",0.75974026,0.746753247,0.779220779,0.798701299,0.75974026
log_4_9_80_1_0.6_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.6,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 78.57, 74.68, 78.57]",0.779220779,0.746753247,0.772727273,0.74025974,0.785714286
log_4_9_80_1_0.7_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.7,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 77.92, 74.03, 73.38]",0.746753247,0.74025974,0.753246753,0.746753247,0.772727273
log_4_9_80_1_0.8_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.8,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 77.92, 75.32, 79.87]",0.766233766,0.733766234,0.785714286,0.753246753,0.792207792
log_4_9_80_1_0.9_CONF_1_0_0_2_50_614_153_154_154,4,9,80,1,0.9,CONF,1,0,0,2,50,614,153,154,154,"[81.17, 77.27, 77.92, 79.87]",0.779220779,0.772727273,0.766233766,0.792207792,0.785714286
log_5_10_10_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,10,10,0,0,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.01_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.01,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.05_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.05,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 66.88]",0.733766234,0.74025974,0.331168831,0.714285714,0.331168831
log_5_10_10_1_0.1_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.1,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.2_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.2,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.3_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.3,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.4_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.4,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 66.88]",0.733766234,0.74025974,0.331168831,0.714285714,0.331168831
log_5_10_10_1_0.5_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.5,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.6_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.6,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_10_1_0.7_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.7,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 66.88]",0.733766234,0.74025974,0.331168831,0.714285714,0.331168831
log_5_10_10_1_0.8_CONF_1_0_0_2_50_614_122_154_154,5,10,10,1,0.8,CONF,1,0,0,2,50,614,122,154,154,"[77.27, 75.97, 68.18, 75.32, 69.48]",0.746753247,0.74025974,0.331168831,0.655844156,0.668831169
log_5_10_20_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,10,20,0,0,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 73.38]",0.753246753,0.746753247,0.597402597,0.733766234,0.649350649
log_5_10_20_1_0.01_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.01,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.753246753,0.642857143,0.714285714,0.62987013
log_5_10_20_1_0.05_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.05,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.779220779,0.597402597,0.733766234,0.61038961
log_5_10_20_1_0.1_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.1,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.753246753,0.642857143,0.714285714,0.62987013
log_5_10_20_1_0.2_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.2,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 71.43, 73.38]",0.727272727,0.75974026,0.636363636,0.766233766,0.62987013
log_5_10_20_1_0.3_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.3,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.753246753,0.642857143,0.714285714,0.62987013
log_5_10_20_1_0.4_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.4,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.753246753,0.642857143,0.714285714,0.62987013
log_5_10_20_1_0.5_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.5,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 73.38]",0.753246753,0.779220779,0.61038961,0.733766234,0.616883117
log_5_10_20_1_0.6_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.6,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 68.83, 75.32, 66.88, 78.57]",0.766233766,0.779220779,0.597402597,0.733766234,0.61038961
log_5_10_20_1_0.7_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.7,CONF,1,0,0,2,50,614,122,154,154,"[83.12, 68.83, 75.32, 66.88, 77.27]",0.766233766,0.785714286,0.753246753,0.733766234,0.623376623
log_5_10_20_1_0.8_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.8,CONF,1,0,0,2,50,614,122,154,154,"[83.12, 68.83, 75.32, 70.13, 73.38]",0.727272727,0.74025974,0.694805195,0.746753247,0.603896104
log_5_10_20_1_0.9_CONF_1_0_0_2_50_614_122_154_154,5,10,20,1,0.9,CONF,1,0,0,2,50,614,122,154,154,"[82.47, 72.08, 75.32, 66.88, 81.17]",0.785714286,0.753246753,0.746753247,0.707792208,0.642857143
log_5_10_40_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,10,40,0,0,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.753246753,0.772727273,0.779220779,0.727272727,0.766233766
log_5_10_40_1_0.01_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.01,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.766233766,0.772727273,0.779220779,0.694805195,0.75974026
log_5_10_40_1_0.05_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.05,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.753246753,0.772727273,0.779220779,0.727272727,0.766233766
log_5_10_40_1_0.1_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.1,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.753246753,0.772727273,0.779220779,0.727272727,0.766233766
log_5_10_40_1_0.2_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.2,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.766233766,0.772727273,0.779220779,0.694805195,0.75974026
log_5_10_40_1_0.3_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.3,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.753246753,0.772727273,0.779220779,0.727272727,0.766233766
log_5_10_40_1_0.4_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.4,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 75.97, 79.22, 77.92]",0.753246753,0.772727273,0.779220779,0.727272727,0.766233766
log_5_10_40_1_0.5_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.5,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 74.03, 75.97, 73.38, 77.92]",0.74025974,0.74025974,0.772727273,0.733766234,0.75974026
log_5_10_40_1_0.6_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.6,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 74.03, 75.97, 75.97, 77.92]",0.746753247,0.74025974,0.746753247,0.733766234,0.753246753
log_5_10_40_1_0.7_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.7,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 73.38, 76.62, 79.87, 77.92]",0.766233766,0.746753247,0.805194805,0.707792208,0.772727273
log_5_10_40_1_0.8_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.8,CONF,1,0,0,2,50,614,122,154,154,"[81.82, 73.38, 76.62, 79.22, 76.62]",0.74025974,0.75974026,0.805194805,0.714285714,0.753246753
log_5_10_40_1_0.9_CONF_1_0_0_2_50_614_122_154_154,5,10,40,1,0.9,CONF,1,0,0,2,50,614,122,154,154,"[79.87, 74.03, 75.97, 79.87, 77.27]",0.785714286,0.75974026,0.798701299,0.662337662,0.720779221
log_5_10_80_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,10,80,0,0,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 72.73, 81.82, 75.97, 79.22]",0.798701299,0.785714286,0.772727273,0.772727273,0.779220779
log_5_10_80_1_0.01_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.01,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 76.62, 75.32, 79.22]",0.772727273,0.785714286,0.75974026,0.766233766,0.772727273
log_5_10_80_1_0.05_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.05,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 81.82, 77.92, 79.22]",0.792207792,0.772727273,0.785714286,0.772727273,0.785714286
log_5_10_80_1_0.1_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.1,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 81.82, 77.92, 79.22]",0.792207792,0.772727273,0.785714286,0.772727273,0.785714286
log_5_10_80_1_0.2_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.2,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 75.32, 77.92, 79.22]",0.785714286,0.785714286,0.779220779,0.779220779,0.766233766
log_5_10_80_1_0.3_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.3,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 81.82, 75.32, 79.22]",0.792207792,0.785714286,0.785714286,0.779220779,0.779220779
log_5_10_80_1_0.4_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.4,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 81.82, 75.32, 79.22]",0.792207792,0.785714286,0.785714286,0.779220779,0.779220779
log_5_10_80_1_0.5_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.5,CONF,1,0,0,2,50,614,122,154,154,"[81.17, 76.62, 81.82, 77.92, 79.22]",0.792207792,0.772727273,0.785714286,0.772727273,0.785714286
log_5_10_80_1_0.6_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.6,CONF,1,0,0,2,50,614,122,154,154,"[81.82, 72.08, 80.52, 76.62, 79.22]",0.798701299,0.798701299,0.772727273,0.785714286,0.779220779
log_5_10_80_1_0.7_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.7,CONF,1,0,0,2,50,614,122,154,154,"[81.82, 76.62, 79.22, 75.97, 79.22]",0.779220779,0.75974026,0.785714286,0.772727273,0.798701299
log_5_10_80_1_0.8_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.8,CONF,1,0,0,2,50,614,122,154,154,"[81.82, 77.27, 75.97, 75.32, 78.57]",0.779220779,0.766233766,0.766233766,0.772727273,0.779220779
log_5_10_80_1_0.9_CONF_1_0_0_2_50_614_122_154_154,5,10,80,1,0.9,CONF,1,0,0,2,50,614,122,154,154,"[80.52, 77.27, 79.87, 76.62, 78.57]",0.779220779,0.779220779,0.753246753,0.798701299,0.766233766
log_5_1_10_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,1,10,0,0,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 81.82]",0.766233766,0.766233766,0.746753247,0.733766234,0.753246753
log_5_1_10_1_0.01_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.01,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 66.88]",0.766233766,0.766233766,0.746753247,0.733766234,0.753246753
log_5_1_10_1_0.05_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.05,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 76.62]",0.753246753,0.720779221,0.753246753,0.74025974,0.753246753
log_5_1_10_1_0.1_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.1,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 64.94]",0.733766234,0.720779221,0.714285714,0.74025974,0.753246753
log_5_1_10_1_0.2_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.2,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 64.94]",0.733766234,0.720779221,0.714285714,0.74025974,0.753246753
log_5_1_10_1_0.3_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.3,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 66.88]",0.766233766,0.766233766,0.746753247,0.733766234,0.753246753
log_5_1_10_1_0.4_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.4,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 76.62]",0.753246753,0.720779221,0.753246753,0.74025974,0.753246753
log_5_1_10_1_0.5_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.5,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 64.94]",0.733766234,0.720779221,0.714285714,0.74025974,0.753246753
log_5_1_10_1_0.6_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.6,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 64.94]",0.733766234,0.720779221,0.714285714,0.74025974,0.753246753
log_5_1_10_1_0.7_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.7,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 66.88]",0.753246753,0.766233766,0.733766234,0.733766234,0.779220779
log_5_1_10_1_0.8_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.8,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 73.38, 69.48, 76.62]",0.753246753,0.720779221,0.753246753,0.74025974,0.753246753
log_5_1_10_1_0.9_CONF_1_0_0_2_50_614_122_154_154,5,1,10,1,0.9,CONF,1,0,0,2,50,614,122,154,154,"[77.92, 71.43, 72.73, 69.48, 66.88]",0.779220779,0.727272727,0.707792208,0.74025974,0.746753247
log_5_1_20_0_0.0_CONF_1_0_0_2_50_614_122_154_154,5,1,20,0,0,CONF,1,0,0,2,50,614,122,154,154,"[81.82, 66.88, 74.68, 75.97, 70.78]",0.733766234,0.766233766,0.746753247,0.766233766,0.75974026
